ReportingMonth,CustomerID,PodID,OffpeakConsumption,StandardConsumption,PeakConsumption,Block1Consumption,Block2Consumption,Block3Consumption,Block4Consumption,NonTOUConsumption
2016-02-01,7355097071,7355097790,0.0,0.0,0.0,600.0,792.0,0.0,0.0,0.0
2024-04-01,7351173430,7072880899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-01,8724211841,8724211250,0.0,0.0,0.0,524.0,0.0,0.0,0.0,0.0
2025-01-01,6250935152,6250935304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-01,6797762860,6797762872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-01,8040764764,0911068746,0.0,0.0,0.0,600.0,331.0,0.0,0.0,0.0
2016-02-01,5032241285,8363942714,0.0,0.0,0.0,1800.0,384.0,0.0,0.0,0.0
2022-07-01,5472592253,3244652443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-01,9255257108,9255257645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-01,6636356773,4925663347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,7450330093,8589647269,0.0,0.0,0.0,600.0,255.0,0.0,0.0,0.0
2021-11-01,9730335646,9730335749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,6682416234,6682416175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,8909226125,8909226402,0.0,0.0,0.0,298.0,0.0,0.0,0.0,0.0
2024-10-01,6641400962,6117427924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-01,5979496573,5979496541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-01,7412818584,7412818247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01,8823874774,8823874917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-01,7728124908,7760468540,0.0,0.0,0.0,248.0,0.0,0.0,0.0,0.0
2021-12-01,7293008043,7293008125,0.0,0.0,0.0,600.0,1971.0,0.0,0.0,0.0
2021-12-01,8206687001,7870090736,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0
2016-07-01,7210389648,7210389218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01,9536845938,1185389281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-01,6045839360,5209664119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-01,5393214384,4992831321,19156.0,41046.0,16214.0,0.0,0.0,0.0,0.0,0.0
2022-05-01,9959324171,7865797829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,6496584992,6305986014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-01,8425574067,8199243264,0.0,0.0,0.0,414.0,0.0,0.0,0.0,0.0
2023-07-01,8880620420,0125204610,0.0,0.0,0.0,600.0,198.0,0.0,0.0,0.0
2021-02-01,6445014389,6405465962,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0
2022-10-01,6393642807,6393642734,0.0,0.0,0.0,600.0,828.0,0.0,0.0,0.0
2022-06-01,6843018312,0516961237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,6834167142,6834167079,0.0,0.0,0.0,533.0,0.0,0.0,0.0,0.0
2023-08-01,8790816946,6688376897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,7991482075,7991482354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,6718777302,8516366949,0.0,0.0,0.0,472.0,0.0,0.0,0.0,0.0
2021-09-01,9446537365,5974118715,0.0,0.0,0.0,1200.0,1018.0,0.0,0.0,0.0
2021-07-01,5518233924,5518233485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-01,8925371164,8775419180,0.0,0.0,0.0,1200.0,74.0,0.0,0.0,0.0
2016-01-01,8584145122,7203308599,0.0,0.0,0.0,302.0,0.0,0.0,0.0,0.0
2016-02-01,5577443980,2188224333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01,8349833343,0086200000,0.0,0.0,0.0,485.0,0.0,0.0,0.0,0.0
2016-06-01,8293808864,8293808781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-01,6952158268,4554434838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01,5598093597,8682452319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-01,6204664129,6204664985,0.0,0.0,0.0,600.0,52.0,0.0,0.0,0.0
2016-06-01,5239574472,5239574730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01,8934688293,8934688180,0.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0
2016-06-01,6842461067,6842461243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-01,7613652624,7104368428,0.0,0.0,0.0,600.0,212.0,0.0,0.0,0.0
2021-05-01,9190693807,9190693680,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0
2021-03-01,7842420076,7842420164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-01,9206612871,9206612722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,7163578207,8654864659,0.0,0.0,0.0,568.0,0.0,0.0,0.0,0.0
2023-01-01,7482203273,7482203669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-01,7465010735,8021352572,0.0,0.0,0.0,503.0,0.0,0.0,0.0,0.0
2016-05-01,9227628309,9227628999,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0
2016-10-01,8601256354,8601256436,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0
2016-03-01,7964864231,7964864025,0.0,0.0,0.0,1098.0,0.0,0.0,0.0,0.0
2022-01-01,6461601075,6461601618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-01,8436995176,9057471398,0.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0
2021-01-01,7042081691,5806925201,0.0,11336.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-01,8499829997,9962444479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-01,9552059647,9552059886,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0
2024-11-01,6562256521,6562256919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-01,7547170348,8042300000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-01,7129383508,7129383837,0.0,0.0,0.0,778.0,0.0,0.0,0.0,0.0
2022-03-01,5748760654,5748760951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,6025205413,8849810144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-01,6710578563,6710578501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-01,5569251432,5569251353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-01,6092772333,7548709189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-01,6488842178,9552469794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-01,6207101610,8194682774,0.0,0.0,0.0,162.0,0.0,0.0,0.0,0.0
2016-09-01,9575249054,9684629640,0.0,0.0,0.0,395.0,0.0,0.0,0.0,0.0
2021-09-01,8429267545,7062654941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,5505844465,5505844006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-01,8415775153,8415775291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-01,7960564249,7960564294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-01,7510892356,7848302834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-01,6530485780,6186226211,0.0,0.0,0.0,360.0,55.0,0.0,0.0,0.0
2022-06-01,7518521535,7518521537,182.0,774.0,150.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,6572167970,5208475684,0.0,0.0,0.0,600.0,1706.0,0.0,0.0,0.0
2023-03-01,5314975815,5314975884,0.0,0.0,0.0,7280.0,2200.0,0.0,0.0,0.0
2021-10-01,6383496717,6383496859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01,5985696279,7837998264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01,8598872874,7288673154,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0
2022-07-01,7053369742,5000091787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-01,8850325298,8850325819,0.0,0.0,0.0,1200.0,614.0,0.0,0.0,0.0
2022-04-01,7433949966,7433949255,0.0,0.0,0.0,764.0,0.0,0.0,0.0,0.0
2023-02-01,8254936429,6747596526,0.0,0.0,0.0,332.0,0.0,0.0,0.0,0.0
2022-07-01,7445191074,7221325997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,6954337432,7566361819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-01,8010115682,6883460798,0.0,0.0,0.0,1240.0,444.0,0.0,0.0,0.0
2021-05-01,8439007269,8439007483,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2023-03-01,5158810637,5158810311,0.0,0.0,0.0,4720.0,424.0,0.0,0.0,0.0
2022-01-01,8088453554,8088453092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-01,5155627645,8103974116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,9039568648,9960857242,0.0,0.0,0.0,438.0,0.0,0.0,0.0,0.0
2021-08-01,8030090886,2593179553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-01,5248810660,5248810930,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0
2023-02-01,6801952517,4961312638,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0
2016-12-01,7541452875,7541452538,0.0,0.0,0.0,589.0,0.0,0.0,0.0,0.0
2016-07-01,7376358841,9226392438,0.0,0.0,0.0,406.0,0.0,0.0,0.0,0.0
2021-01-01,6027503564,6867770645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-01,6688322900,9476977178,0.0,0.0,0.0,600.0,685.0,0.0,0.0,0.0
2023-09-01,8360116069,8360116305,0.0,0.0,0.0,254.0,0.0,0.0,0.0,0.0
2025-01-01,6884522065,8059152424,0.0,0.0,0.0,298.0,0.0,0.0,0.0,0.0
2021-10-01,7929122750,0477374640,59850.0,45554.0,17778.0,0.0,0.0,0.0,0.0,0.0
2016-05-01,6455535760,6455535151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-01,7618181110,1975306124,10444.0,11462.0,3998.0,0.0,0.0,0.0,0.0,0.0
2021-04-01,8283759026,0795476894,0.0,0.0,0.0,600.0,30.0,0.0,0.0,0.0
2019-06-01,9842855449,4304871588,404.0,1414.0,276.0,0.0,0.0,0.0,0.0,0.0
2016-05-01,9062059694,5559027779,0.0,0.0,0.0,413.0,0.0,0.0,0.0,0.0
2016-08-01,8188199774,8188199504,0.0,0.0,0.0,600.0,240.0,0.0,0.0,0.0
2016-04-01,5245327671,1521710870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-01,8181143299,2905866481,17412.0,27330.0,10192.0,0.0,0.0,0.0,0.0,0.0
2016-09-01,5511462912,9828227136,0.0,0.0,0.0,498.0,0.0,0.0,0.0,0.0
2016-02-01,9904522043,9904522842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-01,8737147922,8737147208,0.0,0.0,0.0,1760.0,3602.0,0.0,0.0,0.0
2021-04-01,8799941740,5518638977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-01,8392152338,8679470124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-01,9087207829,6866155568,0.0,0.0,0.0,3600.0,25726.0,0.0,0.0,0.0
2023-09-01,9716131824,2169496671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,9584887405,5351058562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-01,6827815580,6827815804,0.0,0.0,0.0,1610.0,0.0,0.0,0.0,0.0
2023-02-01,8802489339,1077296142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-01,7573916369,7982696704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-01,7401084770,6326235120,0.0,0.0,0.0,3720.0,326.0,0.0,0.0,0.0
2023-07-01,9368324829,5932887036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,5571195542,8837067946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-01,6103292034,6483346345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-01,5995249885,7418277798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-01,5651984518,5651984523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-01,8935333817,7650527559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01,8107104869,8107104457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-01,9387837104,8043586643,0.0,0.0,0.0,712.0,0.0,0.0,0.0,0.0
2016-10-01,6492680515,6492680447,0.0,0.0,0.0,600.0,48.0,0.0,0.0,0.0
2025-01-01,7099998795,5041018467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-01,8408590057,8408590646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-01,5633052932,5633052598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-01,9704567222,5299518697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-01,9254163187,7165349824,0.0,0.0,0.0,546.0,0.0,0.0,0.0,0.0
2023-06-01,8449715758,5200518718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,9396030846,9396030376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-01,9573014436,9573014175,0.0,0.0,0.0,453.0,0.0,0.0,0.0,0.0
2016-04-01,5004292813,6058093168,0.0,0.0,0.0,1780.0,6273.0,0.0,0.0,0.0
2024-04-01,8158054283,8158054748,0.0,0.0,0.0,271.0,0.0,0.0,0.0,0.0
2016-07-01,5879336733,5879336733,0.0,0.0,0.0,600.0,2522.0,0.0,0.0,0.0
2016-09-01,6850973608,6850973844,0.0,0.0,0.0,493.0,0.0,0.0,0.0,0.0
2024-02-01,8901100632,7850319958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01,8448283753,8448283681,32601.0,22826.0,8802.0,0.0,0.0,0.0,0.0,0.0
2022-06-01,8676281965,5059827802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01,8477350743,9719642417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-01,8488232784,8488232184,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0
2021-03-01,7134652596,7134652476,6156.0,3270.0,674.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,8841057362,8841057830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-01,9117881791,2226890237,0.0,0.0,0.0,1200.0,778.0,0.0,0.0,0.0
2024-10-01,8859959377,1676106026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,5827552442,5596405271,0.0,0.0,0.0,600.0,2006.0,0.0,0.0,0.0
2022-06-01,9090388281,9090388090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01,5252606266,5252606565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-01,7168130860,7879710000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,9003299295,1735274514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01,5389737550,9118164882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-01,5913016540,4848110000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01,9700140076,9871014292,0.0,0.0,0.0,1190.0,0.0,0.0,0.0,0.0
2022-08-01,9103238527,7611235962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,6484460871,8141935796,0.0,0.0,0.0,587.0,0.0,0.0,0.0,0.0
2021-12-01,8433404855,8433404302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01,8571078370,6256906004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,5762359807,6214940159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-01,8496728071,6987774247,0.0,0.0,0.0,793.0,0.0,0.0,0.0,0.0
2016-10-01,6862689104,6005000000,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0
2016-02-01,9155985541,9155985148,0.0,0.0,0.0,576.0,0.0,0.0,0.0,0.0
2024-03-01,6777351013,6777351316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-01,5466989555,3076400000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-01,7516710711,8023067180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-01,8328729737,8328729232,0.0,0.0,0.0,600.0,1063.0,0.0,0.0,0.0
2016-10-01,7535366054,7535366278,0.0,0.0,0.0,600.0,2555.0,0.0,0.0,0.0
2016-01-01,6708569313,7351999587,0.0,0.0,0.0,600.0,367.0,0.0,0.0,0.0
2016-07-01,9705885510,7322342103,0.0,0.0,0.0,361.0,0.0,0.0,0.0,0.0
2023-11-01,7773700975,1177962658,0.0,0.0,0.0,600.0,191.0,0.0,0.0,0.0
2021-04-01,8965578307,5021803880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,5482047194,5482047708,0.0,0.0,0.0,1920.0,5073.0,0.0,0.0,0.0
2021-04-01,7060725715,7060725882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-01,6688522915,6840325822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-01,7685079842,0017075262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-01,5628677568,5636047703,11870.0,14882.0,4760.0,0.0,0.0,0.0,0.0,0.0
2023-04-01,5039884683,8365534075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-01,5852917229,7699992325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-01,9237963290,9237963027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-01,6072454815,9523811760,12494.0,9576.0,2836.0,0.0,0.0,0.0,0.0,0.0
2021-10-01,8922079728,8922079698,0.0,0.0,0.0,265.0,0.0,0.0,0.0,0.0
2016-06-01,7495499421,5062800000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,5072552181,5072552560,8.0,442.0,238.0,0.0,0.0,0.0,0.0,0.0
2023-12-01,5981456974,9616027995,0.0,3126.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,8124677065,1024491277,145842.0,107370.0,39888.0,0.0,0.0,0.0,0.0,0.0
2023-08-01,5535476320,5535476629,0.0,26232.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-01,6577574191,9292809351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-01,6438557673,8644657791,0.0,0.0,0.0,1200.0,52.0,0.0,0.0,0.0
2021-07-01,9836187578,9836187823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01,5063414858,5063414396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01,7853095609,7853095360,0.0,0.0,0.0,2400.0,0.0,0.0,0.0,0.0
2021-11-01,6572833642,8509212772,0.0,0.0,0.0,1200.0,320.0,0.0,0.0,0.0
2024-02-01,5004292813,6058093168,0.0,0.0,0.0,5000.0,13778.0,0.0,0.0,0.0
2022-06-01,5580663957,4760400496,0.0,0.0,0.0,1200.0,4468.0,0.0,0.0,0.0
2021-04-01,7473872132,8089650483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,8073885296,6192208222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-01,6953199583,6953199839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-01,5371200736,1763884104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,6175108257,6455075383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-01,5754601224,5754601728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-01,7005590516,7005590837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-01,7397341338,7397341292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-01,9082732726,5255206900,0.0,0.0,0.0,1860.0,4832.0,0.0,0.0,0.0
2025-01-01,7960929884,5988206243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-01,6470081002,6470081925,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
2021-03-01,8055965828,9016429434,0.0,0.0,0.0,187.0,0.0,0.0,0.0,0.0
2022-05-01,9553204877,6698252963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-01,9694758312,9869380196,0.0,0.0,0.0,273.0,0.0,0.0,0.0,0.0
2021-02-01,8527531560,8211005760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-01,8461096808,0963034550,0.0,0.0,0.0,600.0,96.0,0.0,0.0,0.0
2016-02-01,5156823873,5156823849,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0
2024-07-01,8329454753,4617845990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-01,7103756326,6123220735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-01,5275981410,3665860703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,8384537686,8575955103,0.0,0.0,0.0,3254.0,0.0,0.0,0.0,0.0
2016-08-01,5302847214,9596774399,0.0,0.0,0.0,960.0,0.0,0.0,0.0,0.0
2024-03-01,8328964295,9722717936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01,6264004248,9089382989,0.0,0.0,0.0,1200.0,956.0,0.0,0.0,0.0
2023-03-01,8605961221,8605961381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-01,7745381270,7745381329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,8006957726,8006957600,0.0,0.0,0.0,1200.0,588.0,0.0,0.0,0.0
2021-12-01,9894992509,4697203159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01,8345229638,9040599066,0.0,0.0,0.0,2158.0,0.0,0.0,0.0,0.0
2024-10-01,6462339526,6462339799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-01,5058487779,5058487746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-01,9077632947,8920790243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,7729558085,8692301565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-01,7037195185,7037195862,0.0,0.0,0.0,600.0,280.0,0.0,0.0,0.0
2022-10-01,6065146116,6065146835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-01,7665477503,6717669368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-01,5292867762,5854271811,0.0,0.0,0.0,1820.0,135.0,0.0,0.0,0.0
2023-09-01,6261004904,6261004768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-01,7780543514,6406079491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-01,5548254601,5548254851,0.0,0.0,0.0,746.0,0.0,0.0,0.0,0.0
2023-12-01,5246984251,7298569363,0.0,0.0,0.0,345.0,0.0,0.0,0.0,0.0
2016-01-01,6645127665,6645127721,0.0,0.0,0.0,847.0,0.0,0.0,0.0,0.0
2025-01-01,5559010245,5559010723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-01,8174697378,8174697239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,8869789995,8869789085,0.0,0.0,0.0,600.0,549.0,0.0,0.0,0.0
2024-06-01,7074406341,7074406338,0.0,0.0,0.0,213.0,0.0,0.0,0.0,0.0
2021-02-01,7206571493,8641224546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,8671474175,8671474255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01,8709004884,2677720614,162.0,114.0,48.0,0.0,0.0,0.0,0.0,0.0
2024-10-01,6179293133,8453415214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-01,7424983078,6156484843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-01,5540544621,5540544792,0.0,0.0,0.0,265.0,0.0,0.0,0.0,0.0
2022-09-01,9715296834,9715296357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,5888869626,7416201975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-01,8587703466,8623534687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-01,7397814591,6384676263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-01,6553385364,6871414267,0.0,0.0,0.0,600.0,978.0,0.0,0.0,0.0
2022-02-01,5971580962,7632321381,0.0,0.0,0.0,600.0,116.0,0.0,0.0,0.0
2021-03-01,8737311693,5351741106,0.0,0.0,0.0,322.0,0.0,0.0,0.0,0.0
2016-03-01,7476384542,7986465551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01,9385897667,5909113410,46936.0,46171.0,21742.0,0.0,0.0,0.0,0.0,0.0
2020-12-01,5954458138,5510714421,10404.0,9874.0,4418.0,0.0,0.0,0.0,0.0,0.0
2020-12-01,8239625102,6682101160,0.0,107748.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-01,9013209862,4840669980,6234.0,10736.0,4104.0,0.0,0.0,0.0,0.0,0.0
2020-12-01,5507920617,5507920674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-01,6030545366,6030545528,53128.0,44694.0,19274.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,7987533516,7987533664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,6533992942,8409217000,0.0,0.0,0.0,2470.0,0.0,0.0,0.0,0.0
2021-12-01,7714206900,1523143683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-01,6419143882,5992896039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,5083791009,3825759515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,6958235002,8003364608,0.0,0.0,0.0,1200.0,1234.0,0.0,0.0,0.0
2024-02-01,5152620911,8395012350,0.0,0.0,0.0,1200.0,2448.0,0.0,0.0,0.0
2022-06-01,9606028342,5638540439,0.0,0.0,0.0,600.0,1397.0,0.0,0.0,0.0
2021-12-01,5669083720,5669083054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
